Date,Store_Id,Item,Product,Size,Predicted_Demand,Projected_Stock,Stock_Status,Initial_Stock,Stock_Level,Orders_Received,Weeks_Of_Supply,Order_Quantity
2025-07-28,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,27.0
2025-07-31,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,27.0
2025-08-07,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,21.0
2025-07-10,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,21.0
2025-07-17,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,21.0
2025-07-24,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,21.0
2025-07-31,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,21.0
2025-08-07,104.0,7218063717.0,TONYS PS PEPPERONI,18.56 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,17.0
2025-07-10,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,17.0
2025-07-17,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,17.0
2025-07-24,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,17.0
2025-07-31,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,3,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,17.0
2025-08-07,104.0,7218063718.0,TONYS PS CHEESE,18.9 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218063735.0,TONYS PS MEAT TRIO,20.13 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-10,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-17,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-24,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-31,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,10.0
2025-08-07,104.0,7218063736.0,TONYS PS SUPREME,20.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218063810.0,RED BARON BO CHEESE TRIO,17.82 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,17.0
2025-07-10,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,17.0
2025-07-17,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,17.0
2025-07-24,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,17.0
2025-07-31,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,17.0
2025-08-07,104.0,7218063811.0,RED BARON BO PEPPERONI,17.89 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,11.0
2025-07-10,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,11.0
2025-07-17,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,11.0
2025-07-24,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,11.0
2025-07-31,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,11.0
2025-08-07,104.0,7218073366.0,RED BARON D/D PEPPERONI PIZZA,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,7.0
