Date,Forecast,Lower_Bound,Upper_Bound,Store_Id,Item,Forecast_Generated,Days_In_Future,Product,Model,Forecast_Type
2025-08-02,0.0,0.0,0.0,104.0,7218056624.0,2025-08-04 17:50:42.064510,25,RED BARON 4 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-03,0.0,0.0,0.0,104.0,7218056624.0,2025-08-04 17:50:42.064510,26,RED BARON 4 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-04,0.0,0.0,0.0,104.0,7218056624.0,2025-08-04 17:50:42.064510,27,RED BARON 4 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-05,0.0,0.0,0.0,104.0,7218056624.0,2025-08-04 17:50:42.064510,28,RED BARON 4 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-06,0.0,0.0,0.0,104.0,7218056624.0,2025-08-04 17:50:42.064510,29,RED BARON 4 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-07,0.0,0.0,0.0,104.0,7218056624.0,2025-08-04 17:50:42.064510,30,RED BARON 4 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-09,807.6916970477812,34.218385644148476,1581.165008451414,104.0,7218056632.0,2025-08-04 17:50:48.687931,1,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-10,807.6861535089129,34.211542234429594,1581.1607647833962,104.0,7218056632.0,2025-08-04 17:50:48.687931,2,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-11,807.6855798517759,34.210855890478385,1581.1603038130736,104.0,7218056632.0,2025-08-04 17:50:48.687931,3,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-12,807.6855199347822,34.210785558741776,1581.1602543108227,104.0,7218056632.0,2025-08-04 17:50:48.687931,4,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-13,807.6855136409104,34.210778256926275,1581.1602490248945,104.0,7218056632.0,2025-08-04 17:50:48.687931,5,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-14,807.685512977502,34.21077749273508,1581.160248462269,104.0,7218056632.0,2025-08-04 17:50:48.687931,6,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-15,807.6855129074303,34.21077741236377,1581.160248402497,104.0,7218056632.0,2025-08-04 17:50:48.687931,7,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-16,807.6855129000198,34.210777403886006,1581.1602483961537,104.0,7218056632.0,2025-08-04 17:50:48.687931,8,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-17,807.6855128992356,34.210777402990196,1581.160248395481,104.0,7218056632.0,2025-08-04 17:50:48.687931,9,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-18,807.6855128991525,34.210777402895346,1581.1602483954098,104.0,7218056632.0,2025-08-04 17:50:48.687931,10,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-19,807.6855128991438,34.21077740288537,1581.160248395402,104.0,7218056632.0,2025-08-04 17:50:48.687931,11,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-20,807.6855128991427,34.21077740288429,1581.1602483954014,104.0,7218056632.0,2025-08-04 17:50:48.687931,12,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-21,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,13,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-22,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,14,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-23,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,15,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-24,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,16,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-25,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,17,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-26,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,18,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-27,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,19,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-28,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,20,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-29,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,21,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-30,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,22,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-31,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,23,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-01,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,24,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-02,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,25,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-03,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,26,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-04,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,27,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-05,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,28,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-06,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,29,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-08-07,807.6855128991426,34.21077740288417,1581.1602483954011,104.0,7218056632.0,2025-08-04 17:50:48.687931,30,RED BARON DEEP DISH MEAT TRIO,Weighted_ARIMA,Time Series Ensemble
2025-07-09,1048.5049707003589,0.0,2380283991.478132,104.0,7218056638.0,2025-08-04 17:51:25.457432,1,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-10,1048.4782455563052,0.0,2380283991.4514065,104.0,7218056638.0,2025-08-04 17:51:25.457432,2,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-11,1048.486653682906,0.0,2380283991.4598145,104.0,7218056638.0,2025-08-04 17:51:25.457432,3,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-12,1048.4891740370006,0.0,2380283991.462335,104.0,7218056638.0,2025-08-04 17:51:25.457432,4,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-13,1048.490139001813,0.0,2380283991.4632998,104.0,7218056638.0,2025-08-04 17:51:25.457432,5,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-14,1048.490546394578,0.0,2380283991.4637074,104.0,7218056638.0,2025-08-04 17:51:25.457432,6,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-15,1048.4907237684101,0.0,2380283991.463885,104.0,7218056638.0,2025-08-04 17:51:25.457432,7,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-16,1048.490801686472,0.0,2380283991.4639626,104.0,7218056638.0,2025-08-04 17:51:25.457432,8,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-17,1048.4908360011218,0.0,2380283991.463997,104.0,7218056638.0,2025-08-04 17:51:25.457432,9,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-18,1048.4908511237459,0.0,2380283991.464012,104.0,7218056638.0,2025-08-04 17:51:25.457432,10,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-19,1048.4908577896697,0.0,2380283991.4640183,104.0,7218056638.0,2025-08-04 17:51:25.457432,11,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-20,1048.490860728114,0.0,2380283991.4640217,104.0,7218056638.0,2025-08-04 17:51:25.457432,12,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-21,1048.4908620234464,0.0,2380283991.464023,104.0,7218056638.0,2025-08-04 17:51:25.457432,13,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-22,1048.4908625944606,0.0,2380283991.464023,104.0,7218056638.0,2025-08-04 17:51:25.457432,14,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-23,1048.4908628461778,0.0,2380283991.4640236,104.0,7218056638.0,2025-08-04 17:51:25.457432,15,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-24,1048.4908629571412,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,16,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-25,1048.4908630060568,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,17,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-26,1048.4908630276198,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,18,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-27,1048.4908630371253,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,19,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-28,1048.4908630413156,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,20,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-29,1048.4908630431628,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,21,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-30,1048.4908630439772,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,22,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-31,1048.490863044336,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,23,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-01,1048.4908630444943,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,24,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-02,1048.490863044564,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,25,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-03,1048.4908630445948,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,26,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-04,1048.4908630446084,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,27,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-05,1048.4908630446143,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,28,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-06,1048.490863044617,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,29,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-08-07,1048.4908630446182,0.0,2380283991.464024,104.0,7218056638.0,2025-08-04 17:51:25.457432,30,RED BARON DEEP DISH CHEESE,Weighted_ARIMA,Time Series Ensemble
2025-07-09,3992.3328915843476,0.0,23382097.190405715,104.0,7218063187.0,2025-08-04 17:52:44.625022,1,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-10,3992.350735154667,0.0,23384817.566588912,104.0,7218063187.0,2025-08-04 17:52:44.625022,2,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-11,3992.261038175783,0.0,23384818.10998926,104.0,7218063187.0,2025-08-04 17:52:44.625022,3,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-12,3992.1733750840413,0.0,23384818.022469442,104.0,7218063187.0,2025-08-04 17:52:44.625022,4,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-13,3992.0837477709515,0.0,23384817.932838216,104.0,7218063187.0,2025-08-04 17:52:44.625022,5,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-14,3992.2798307432213,0.0,23384818.12892995,104.0,7218063187.0,2025-08-04 17:52:44.625022,6,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-15,3992.272581858191,0.0,23384818.121680755,104.0,7218063187.0,2025-08-04 17:52:44.625022,7,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-16,3992.2679020747587,0.0,23384818.11700076,104.0,7218063187.0,2025-08-04 17:52:44.625022,8,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-17,3992.2695191219527,0.0,23384818.11861788,104.0,7218063187.0,2025-08-04 17:52:44.625022,9,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-18,3992.2899007374244,0.0,23384818.139000412,104.0,7218063187.0,2025-08-04 17:52:44.625022,10,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-19,3992.3102818929838,0.0,23384818.15938248,104.0,7218063187.0,2025-08-04 17:52:44.625022,11,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-20,3992.3307569451176,0.0,23384818.17985845,104.0,7218063187.0,2025-08-04 17:52:44.625022,12,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-21,3992.285780903852,0.0,23384818.134880397,104.0,7218063187.0,2025-08-04 17:52:44.625022,13,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-22,3992.2874217421277,0.0,23384818.136521306,104.0,7218063187.0,2025-08-04 17:52:44.625022,14,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-23,3992.2885075070885,0.0,23384818.13760712,104.0,7218063187.0,2025-08-04 17:52:44.625022,15,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-24,3992.288130956884,0.0,23384818.137230556,104.0,7218063187.0,2025-08-04 17:52:44.625022,16,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-25,3992.2834531505655,0.0,23384818.132552534,104.0,7218063187.0,2025-08-04 17:52:44.625022,17,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-26,3992.2787718484155,0.0,23384818.127871025,104.0,7218063187.0,2025-08-04 17:52:44.625022,18,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-27,3992.2740706741783,0.0,23384818.123169642,104.0,7218063187.0,2025-08-04 17:52:44.625022,19,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-28,3992.284398329878,0.0,23384818.13349776,104.0,7218063187.0,2025-08-04 17:52:44.625022,20,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-29,3992.284021660709,0.0,23384818.133121077,104.0,7218063187.0,2025-08-04 17:52:44.625022,21,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-30,3992.283772279344,0.0,23384818.132871684,104.0,7218063187.0,2025-08-04 17:52:44.625022,22,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-31,3992.2838587732035,0.0,23384818.132958185,104.0,7218063187.0,2025-08-04 17:52:44.625022,23,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-01,3992.284932931895,0.0,23384818.134032387,104.0,7218063187.0,2025-08-04 17:52:44.625022,24,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-02,3992.2860079113484,0.0,23384818.13510742,104.0,7218063187.0,2025-08-04 17:52:44.625022,25,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-03,3992.2870874456075,0.0,23384818.136187002,104.0,7218063187.0,2025-08-04 17:52:44.625022,26,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-04,3992.284715893418,0.0,23384818.133815344,104.0,7218063187.0,2025-08-04 17:52:44.625022,27,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-05,3992.284802387872,0.0,23384818.133901846,104.0,7218063187.0,2025-08-04 17:52:44.625022,28,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-06,3992.284859653928,0.0,23384818.13395911,104.0,7218063187.0,2025-08-04 17:52:44.625022,29,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-07,3992.284839792096,0.0,23384818.13393925,104.0,7218063187.0,2025-08-04 17:52:44.625022,30,RED BARON D/D/ BACON SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,1,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,2,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,3,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,4,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,5,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,6,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-15,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,7,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,8,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-17,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,9,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,10,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-19,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,11,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,12,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-21,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,13,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,14,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-23,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,15,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,16,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-25,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,17,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-26,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,18,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-27,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,19,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-28,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,20,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-29,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,21,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-30,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,22,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-31,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,23,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-01,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,24,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-02,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,25,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-03,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,26,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-04,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,27,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-05,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,28,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-06,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,29,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-08-07,0.0,0.0,0.0,104.0,7218063193.0,2025-08-04 17:52:19.580566,30,RED BARON D/D/ SAUSAGE SCRAMBLE,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,369.40548098201145,104.0,7218063243.0,2025-08-04 17:53:52.723867,1,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,368.35205267286614,104.0,7218063243.0,2025-08-04 17:53:52.723867,2,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,372.97734458695345,104.0,7218063243.0,2025-08-04 17:53:52.723867,3,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,370.7145317919513,104.0,7218063243.0,2025-08-04 17:53:52.723867,4,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,522.7685517479358,104.0,7218063243.0,2025-08-04 17:53:52.723867,5,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,1176.2687038406466,104.0,7218063243.0,2025-08-04 17:53:52.723867,6,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-15,11.037524616995649,0.0,5503.150690855085,104.0,7218063243.0,2025-08-04 17:53:52.723867,7,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,15868.137172331293,104.0,7218063243.0,2025-08-04 17:53:52.723867,8,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-17,5802.021209390468,0.0,66978.54706314174,104.0,7218063243.0,2025-08-04 17:53:52.723867,9,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,183304.66174847577,104.0,7218063243.0,2025-08-04 17:53:52.723867,10,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-19,70850.52770294779,0.0,758308.0194930662,104.0,7218063243.0,2025-08-04 17:53:52.723867,11,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,2064308.789904623,104.0,7218063243.0,2025-08-04 17:53:52.723867,12,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-21,801522.2738566127,0.0,8523890.07210079,104.0,7218063243.0,2025-08-04 17:53:52.723867,13,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,23193125.0662152,104.0,7218063243.0,2025-08-04 17:53:52.723867,14,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-23,9008954.378962912,0.0,95752515.49571677,104.0,7218063243.0,2025-08-04 17:53:52.723867,15,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,260527232.1178011,104.0,7218063243.0,2025-08-04 17:53:52.723867,16,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
2025-07-25,101200752.0151458,0.0,1075567357.0625906,104.0,7218063243.0,2025-08-04 17:53:52.723867,17,RED BARON FH BD 3 MEAT,Weighted_ARIMA,Time Series Ensemble
